Datetime,Open,High,Low,Close,Volume,rsi,macd,obv,so,action,change_pct,change_shares,profits,shares
2024-09-24 15:00:00-04:00,192.6300048828125,192.9600067138672,192.56500244140625,192.81500244140625,503815,54.15736714919732,-0.015232433848402643,4123936.0,46.06362169795881,buy,-0.16729508570761858,5.0,4.651702880859375,27.0
2024-09-24 15:15:00-04:00,192.80999755859372,193.08990478515625,192.75,192.97999572753903,547720,56.18971969404047,-0.008319318018236987,4671656.0,48.46811275118368,buy,-0.16086201825411167,4.0,9.106521606445312,31.0
2024-09-24 15:30:00-04:00,192.9604949951172,193.2899932861328,192.91000366210935,193.10499572753903,682428,57.71905461994308,0.0028973528614193444,5354084.0,59.195145264965525,buy,-0.19182329700297568,4.0,12.981521606445312,35.0
2024-09-24 15:45:00-04:00,193.1100006103516,194.13499450683597,193.07000732421875,194.02999877929688,3932868,66.92128399473668,0.06727113440712901,9286952.0,75.26813865668915,hold,0.0,0.0,45.35662841796875,35.0
2024-09-25 09:30:00-04:00,193.125,193.9497985839844,192.7400054931641,193.1199951171875,2394578,54.381637266756556,0.04432901700109268,6892374.0,70.24765590631368,buy,-0.17802869978082023,3.0,13.506500244140625,38.0
2024-09-25 09:45:00-04:00,193.1199951171875,193.22000122070312,192.4600067138672,192.9199981689453,1183308,52.072272783769,0.013071584403919673,5709066.0,58.04138664736261,buy,-0.14424212579167456,2.0,5.9066162109375,40.0
2024-09-25 10:00:00-04:00,192.97000122070312,193.4900054931641,192.68499755859372,193.47000122070312,946676,57.42660048267445,0.026074294684851396,6655742.0,46.69431299048159,buy,-0.16903537271731423,2.0,27.90673828125,42.0
2024-09-25 10:15:00-04:00,193.4750061035156,193.50799560546875,192.9499969482422,193.0200042724609,921653,52.28040576018129,0.002259689091889977,5734089.0,42.74431564757657,buy,-0.10147375915603539,1.0,9.006866455076306,43.0
2024-09-25 10:30:00-04:00,193.0200042724609,193.32090759277344,192.8800048828125,193.1150054931641,673432,53.233234271639844,-0.008607536205474137,6407521.0,44.2787474644407,buy,-0.11298913513008592,1.0,13.091918945314319,44.0
2024-09-25 10:45:00-04:00,193.10020446777344,193.3800048828125,192.97999572753903,193.27999877929688,733375,54.9168912976143,-0.006303568041005181,7140896.0,40.49757679553916,buy,-0.12749073893389512,1.0,20.35162353515625,45.0
2024-09-25 11:00:00-04:00,193.25,193.28759765625,192.8600006103516,192.8699951171875,651636,50.09095333370356,-0.03254552363387114,6489260.0,37.51229821812477,hold,0.0,0.0,1.901458740234375,45.0
2024-09-25 11:15:00-04:00,192.8650054931641,193.0424041748047,192.7400054931641,192.7700042724609,597785,48.96094215158424,-0.05544539294589865,5891475.0,30.646552247688064,buy,-0.14573408403903965,1.0,-2.5981292724627565,46.0
2024-09-25 11:30:00-04:00,192.7700042724609,193.0500030517578,192.6699981689453,192.7400054931641,583892,48.606661636870825,-0.07045695696699567,5307583.0,19.900338884232436,buy,-0.1705691427523243,1.0,-3.9780731201153685,47.0
2024-09-25 11:45:00-04:00,192.7550048828125,192.75999450683597,192.41000366210935,192.64370727539065,897613,47.420449090161476,-0.0838078426812808,4409970.0,16.257342041871468,hold,0.0,0.0,-8.504089355466931,47.0
2024-09-25 12:00:00-04:00,192.63999938964844,192.75999450683597,192.41000366210935,192.6649932861328,561346,47.72413779151805,-0.08772300612339404,4971316.0,15.015553320230396,buy,0.0,0.0,-7.5036468505859375,47.0
2024-09-25 12:15:00-04:00,192.66000366210935,192.69000244140625,192.44000244140625,192.5299072265625,555034,45.91180852989121,-0.09529816404666198,4416282.0,11.760387088786318,hold,0.0,0.0,-13.852691650390625,47.0
2024-09-25 12:30:00-04:00,192.53500366210935,192.7487945556641,192.4949951171875,192.52999877929688,409573,45.913307644734665,-0.09592631009871427,4825855.0,9.563109801945622,hold,0.0,0.0,-13.848388671875,47.0
2024-09-25 12:45:00-04:00,192.5200042724609,192.6300048828125,192.3600006103516,192.52999877929688,489365,45.913307644734665,-0.0919544824588876,4825855.0,8.200103722634617,hold,0.0,0.0,-13.848388671875,47.0
2024-09-25 13:00:00-04:00,192.52999877929688,192.7899932861328,192.16000366210935,192.63499450683597,602963,47.83626988971835,-0.07839752528487853,5428818.0,17.628754384962996,buy,0.0,0.0,-8.913589477537244,47.0
2024-09-25 13:15:00-04:00,192.63499450683597,192.8999938964844,192.58999633789065,192.85009765625,517592,51.63040352900916,-0.05233799045922254,5946410.0,32.37473667040909,hold,0.0,0.0,1.196258544921875,47.0
2024-09-25 13:30:00-04:00,192.8500061035156,192.9499969482422,192.4600067138672,192.4900054931641,407392,45.64505672317457,-0.056396498269055545,5539018.0,36.97071230747445,hold,0.0,0.0,-15.728073120115369,47.0
2024-09-25 13:45:00-04:00,192.4900054931641,192.97999572753903,192.2100067138672,192.94000244140625,562636,52.98073415742772,-0.027293124437156167,6101654.0,46.53649299065191,hold,0.0,0.0,5.421783447265625,47.0
2024-09-25 14:00:00-04:00,192.9329071044922,193.0200042724609,192.47999572753903,192.50030517578125,485240,46.39238298280159,-0.035646172281569674,5616414.0,38.76959843437052,hold,0.0,0.0,-15.243988037109375,47.0
2024-09-25 14:15:00-04:00,192.5,192.6699981689453,192.3699951171875,192.6499938964844,447417,48.72983898341296,-0.02934381743903843,6063831.0,45.09409743715159,hold,0.0,0.0,-8.208618164060681,47.0
2024-09-25 14:30:00-04:00,192.65170288085935,192.9398956298828,192.58999633789065,192.92999267578125,456218,52.86955217522608,-0.005803155962664397,6520049.0,52.6212363186069,buy,0.0,0.0,4.951324462890625,47.0
2024-09-25 14:45:00-04:00,192.92999267578125,193.06500244140625,192.88499450683597,193.06500244140625,479793,54.76609805361416,0.018068468211165322,6999842.0,76.65672339033925,hold,0.0,0.0,11.296783447265625,47.0
2024-09-25 15:00:00-04:00,193.07000732421875,193.27999877929688,192.93499755859372,193.0182037353516,691710,53.95560058446342,0.02925236978794313,6308132.0,87.71367314819678,hold,0.0,0.0,9.097244262697131,47.0
2024-09-25 15:15:00-04:00,193.0146942138672,193.0500030517578,192.83999633789065,192.9199981689453,491301,52.2094724453825,0.028550236242019737,5816831.0,81.49409627611394,hold,0.0,0.0,4.4815826416015625,47.0
2024-09-25 15:30:00-04:00,192.9116058349609,192.9698944091797,192.67999267578125,192.72999572753903,570383,48.91141961594102,0.014511639280869508,5246448.0,65.1248864668492,buy,0.0,0.0,-4.4485321044940065,47.0
2024-09-25 15:45:00-04:00,192.7949981689453,192.9850006103516,192.33999633789065,192.52999877929688,1868777,45.6430453155977,-0.00782096916691391,3377671.0,50.59491371480513,buy,0.0,0.0,-13.848388671875,47.0
2024-09-26 09:30:00-04:00,194.0,194.0200042724609,192.3999938964844,192.6699981689453,3251303,48.24991912346487,-0.012465793533601333,6628974.0,37.11561447512998,buy,0.0,0.0,-7.2684173583984375,47.0
2024-09-26 09:45:00-04:00,192.69000244140625,192.92999267578125,191.7400054931641,192.17999267578125,1604515,40.863125549985014,-0.045957795888870924,5024459.0,26.58405554440526,buy,0.0,0.0,-30.298675537109375,47.0
2024-09-26 10:00:00-04:00,191.92999267578125,192.2899932861328,191.67999267578125,191.7899932861328,1476450,36.12299033899777,-0.08928804143128283,3548009.0,17.139200592472942,buy,0.0,0.0,-48.62864685058594,47.0
2024-09-26 10:15:00-04:00,191.7910003662109,191.91799926757807,190.6999969482422,190.77999877929688,1413918,27.29315419322291,-0.17587639858348444,2134091.0,8.802746552679235,buy,0.0,0.0,-96.098388671875,47.0
2024-09-26 10:30:00-04:00,190.6499938964844,190.6499938964844,190.1100006103516,190.32000732421875,2498588,24.371272718717425,-0.24953822953716648,-364497.0,4.160518849146756,buy,0.0,0.0,-117.71798706054688,47.0
2024-09-26 10:45:00-04:00,190.3300018310547,190.66000366210935,189.8699951171875,189.88999938964844,1551392,22.000190094051415,-0.30875426306570336,-1915889.0,2.754242886073316,buy,0.0,0.0,-137.92835998535156,47.0
2024-09-26 11:00:00-04:00,189.88999938964844,190.4499969482422,189.5399932861328,190.3500061035156,1365205,29.861539379546635,-0.29830937925543877,-550684.0,7.977879724581449,buy,0.0,0.0,-116.30804443359557,47.0
2024-09-26 11:15:00-04:00,190.3600006103516,190.7985992431641,190.0500030517578,190.77999877929688,972286,36.32214924699539,-0.24598543845747506,421602.0,15.413751557235669,buy,0.0,0.0,-96.098388671875,47.0
2024-09-26 11:30:00-04:00,190.75,191.0800018310547,190.3000030517578,191.0800018310547,954790,40.44399860696634,-0.1778904070632572,1376392.0,26.711443836667737,hold,0.0,0.0,-81.99824523925781,47.0
2024-09-26 11:45:00-04:00,191.0800018310547,191.6499938964844,190.9499969482422,191.625,797484,47.13821294719821,-0.08743955144069399,2173876.0,36.197982302573095,hold,0.0,0.0,-56.383331298828125,47.0
2024-09-26 12:00:00-04:00,191.625,191.6699981689453,191.17999267578125,191.31399536132807,680076,44.09245838814107,-0.04214688858930782,1493800.0,40.17116141352335,hold,0.0,0.0,-71.00054931640807,47.0
2024-09-26 12:15:00-04:00,191.31979370117188,191.5,190.82000732421875,191.0914001464844,720092,42.00069798553561,-0.021794678163877368,773708.0,40.25597010011289,hold,0.0,0.0,-81.46252441406068,47.0
2024-09-26 12:30:00-04:00,191.08999633789065,191.1499938964844,190.55999755859372,190.7550048828125,443402,38.990306321486116,-0.025354335421484464,330306.0,33.782808019018944,buy,0.0,0.0,-97.27310180664062,47.0
2024-09-26 12:45:00-04:00,190.75999450683597,190.8199005126953,190.5500030517578,190.6699981689453,418183,38.244335815595875,-0.027614067359367278,-87877.0,28.99117399291143,buy,0.0,0.0,-101.26841735839844,47.0
2024-09-26 13:00:00-04:00,190.6699981689453,190.78500366210935,190.42999267578125,190.4600067138672,789815,36.39206376843525,-0.03685386856002537,-877692.0,26.494344511602613,buy,0.0,0.0,-111.13801574707031,47.0
2024-09-26 13:15:00-04:00,190.4499969482422,190.6699981689453,190.031494140625,190.63999938964844,577604,39.114090233002884,-0.025012402722560168,-300088.0,30.787509140131608,buy,0.0,0.0,-102.67835998535156,47.0
2024-09-26 13:30:00-04:00,190.63499450683597,190.9499969482422,190.59800720214844,190.90499877929688,712016,42.98276244648637,0.004903581889191877,411928.0,41.51351002498579,hold,0.0,0.0,-90.223388671875,47.0
2024-09-26 13:45:00-04:00,190.9199981689453,191.2550048828125,190.9149932861328,191.1750030517578,529519,46.69889977027651,0.04488830303365343,941447.0,58.054110638752604,buy,0.0,0.0,-77.53318786621094,47.0
2024-09-26 14:00:00-04:00,191.19000244140625,191.47999572753903,190.94000244140625,191.4600067138672,589341,50.37549845126726,0.08994276450242317,1530788.0,74.7677929369521,buy,0.0,0.0,-64.13801574707031,47.0
2024-09-26 14:15:00-04:00,191.47000122070312,191.8000030517578,191.47000122070312,191.77999877929688,609699,54.19572825505085,0.13784089207687084,2140487.0,88.67232458665698,hold,0.0,0.0,-49.098388671875,47.0
2024-09-26 14:30:00-04:00,191.77999877929688,191.77999877929688,191.5500030517578,191.55999755859372,452343,51.27322801540087,0.1502351982064547,1688144.0,91.89502096853631,hold,0.0,0.0,-59.438446044923694,47.0
2024-09-26 14:45:00-04:00,191.55870056152344,191.8300018310547,191.4499969482422,191.77999877929688,569966,53.94762698364949,0.1674641783482077,2258110.0,94.25451391556558,hold,0.0,0.0,-49.098388671875,47.0
2024-09-26 15:00:00-04:00,191.75999450683597,191.7949981689453,191.5,191.75999450683597,607072,53.65923354627577,0.17112199227492203,1651038.0,93.25205326423689,hold,0.0,0.0,-50.03858947753724,47.0
2024-09-26 15:15:00-04:00,191.7350006103516,191.7350006103516,191.4620056152344,191.5200042724609,610185,50.192597929901396,0.15165290168806886,1040853.0,92.03028271978869,hold,0.0,0.0,-61.31813049316588,47.0
2024-09-26 15:30:00-04:00,191.5200042724609,191.57000732421875,191.30999755859372,191.32989501953125,747613,47.570803792549206,0.12154655736001299,293240.0,83.68811174176543,hold,0.0,0.0,-70.25326538085938,47.0
2024-09-26 15:45:00-04:00,191.33999633789065,191.6000061035156,191.0500030517578,191.16000366210935,2595012,45.2938667345623,0.08736444245094524,-2301772.0,72.56795088249079,hold,0.0,0.0,-78.23815917968932,47.0
2024-09-27 09:30:00-04:00,190.5,190.77999877929688,189.83009338378903,189.8800048828125,2106316,32.62402837018942,-0.018623987037781092,-4408088.0,45.81197281206327,buy,0.0,0.0,-138.39810180664062,47.0
2024-09-27 09:45:00-04:00,189.88999938964844,190.4600067138672,189.8780059814453,190.0800018310547,1129996,35.652755363568865,-0.06957081714878935,-3278092.0,25.9128926910201,buy,0.0,0.0,-128.9982452392578,47.0
2024-09-27 10:00:00-04:00,190.30499267578125,190.67999267578125,190.0500030517578,190.2700042724609,1968823,38.48204540013027,-0.08382718219504792,-1309269.0,12.329411645024399,hold,0.0,0.0,-120.06813049316588,47.0
2024-09-27 10:15:00-04:00,190.18499755859372,190.2779998779297,189.9199981689453,190.00999450683597,938994,36.14022528329962,-0.10286700097533136,-2248263.0,14.496004557501507,buy,0.0,0.0,-132.28858947753724,47.0
2024-09-27 10:30:00-04:00,190.0200042724609,190.2001037597656,189.6221923828125,190.1000061035156,1869314,37.55691016313679,-0.10133489679129304,-378949.0,17.544667055539175,buy,0.0,0.0,-128.05804443359557,47.0
2024-09-27 10:45:00-04:00,190.1000061035156,190.1199951171875,189.57000732421875,189.64990234375,1047237,33.54894776392428,-0.1212269627832539,-1426186.0,11.390878752938066,buy,0.0,0.0,-149.21292114257812,47.0
2024-09-27 11:00:00-04:00,189.6150054931641,189.61700439453125,188.8224029541016,188.90139770507807,1944851,28.165944519825807,-0.1722714548200882,-3371037.0,9.26789128723821,buy,0.0,0.0,-184.39263916015807,47.0
2024-09-27 11:15:00-04:00,188.9199981689453,188.9199981689453,188.1000061035156,188.2899932861328,1622513,24.682185468723773,-0.23102379013515462,-4993550.0,3.751729322646699,buy,0.0,0.0,-213.12864685058594,47.0
2024-09-27 11:30:00-04:00,188.3000030517578,188.8000030517578,187.92999267578125,188.65879821777344,1380162,30.28376546711722,-0.22844613703479155,-3613388.0,8.802426413661593,buy,0.0,0.0,-195.79481506347656,47.0
2024-09-27 11:45:00-04:00,188.6450042724609,188.67999267578125,187.97000122070312,187.9705047607422,1454248,26.345690153710073,-0.2545040348240811,-5067636.0,8.27631678409408,buy,0.0,0.0,-228.1446075439453,47.0
2024-09-27 12:00:00-04:00,187.97999572753903,188.00999450683597,187.3950042724609,187.4199981689453,1153805,23.69200428511914,-0.287770841067175,-6221441.0,6.770450361912477,buy,-0.199969767059836,1.0,-254.01841735839844,48.0
2024-09-27 12:15:00-04:00,187.42999267578125,188.03500366210935,187.33999633789065,188.01019287109372,1040538,31.64166960413169,-0.25035937086510374,-5180903.0,5.785450095334444,buy,0.0,0.0,-225.68907165527526,48.0
2024-09-27 12:30:00-04:00,188.00999450683597,188.1244964599609,187.6699981689453,187.77999877929688,722013,30.315125427616874,-0.222393973943524,-5902916.0,8.878948589941132,buy,0.0,0.0,-236.73838806152344,48.0
2024-09-27 12:45:00-04:00,187.7700042724609,187.8650054931641,187.6199951171875,187.8350067138672,673857,31.05892551136141,-0.1831073771794981,-5229059.0,13.483591783282025,buy,0.0,0.0,-234.09800720214844,48.0
2024-09-27 13:00:00-04:00,187.8350067138672,188.03500366210935,187.5,187.8002014160156,796522,30.834660475213656,-0.14409867192433845,-6025581.0,12.83236956313123,buy,0.0,0.0,-235.76866149902526,48.0
2024-09-27 13:15:00-04:00,187.8000030517578,187.875,187.6999969482422,187.7301025390625,479878,30.359198452715198,-0.10923296821616646,-6505459.0,13.282758582606332,buy,0.0,0.0,-239.13340759277344,48.0
2024-09-27 13:30:00-04:00,187.7400054931641,187.8401031494141,187.6199951171875,187.80999755859372,472240,31.65277133482196,-0.06897051132491838,-6033219.0,13.818582927371535,buy,0.0,0.0,-235.29844665527526,48.0
2024-09-27 13:45:00-04:00,187.82000732421875,188.2400054931641,187.66000366210935,188.20790100097656,590698,37.84498572836418,-0.00698434624446076,-5442521.0,19.34077188153344,hold,0.0,0.0,-216.19908142089844,48.0
2024-09-27 14:00:00-04:00,188.2050018310547,188.3300018310547,187.9199981689453,188.1000061035156,541280,36.869545302765374,0.0331054513962421,-5983801.0,24.560323079408672,hold,0.0,0.0,-221.37803649902526,48.0
2024-09-27 14:15:00-04:00,188.1000061035156,188.1499938964844,187.6999969482422,187.7001037597656,612648,33.43024792840944,0.03865876963145931,-6596449.0,24.499536107053192,hold,0.0,0.0,-240.57334899902526,48.0
2024-09-27 14:30:00-04:00,187.7292022705078,188.0679931640625,187.4900054931641,188.0500030517578,641970,38.808792448567914,0.07003665510366563,-5954479.0,29.363504303166433,hold,0.0,0.0,-223.77818298339844,48.0
2024-09-27 14:45:00-04:00,188.0399932861328,188.4949951171875,188.02999877929688,188.4250030517578,727938,44.02829651684338,0.11739823925032777,-5226541.0,45.022402244337144,hold,0.0,0.0,-205.77818298339844,48.0
2024-09-27 15:00:00-04:00,188.4073944091797,188.58999633789065,188.2899932861328,188.4750061035156,575239,44.70558148745895,0.15128720324901812,-4651302.0,67.98490703918766,hold,0.0,0.0,-203.37803649902526,48.0
2024-09-27 15:15:00-04:00,188.47000122070312,188.6100006103516,188.1000061035156,188.3300018310547,686189,43.077694191888526,0.16216554845787434,-5337491.0,78.99018853308023,hold,0.0,0.0,-210.33824157714844,48.0
2024-09-27 15:30:00-04:00,188.3300018310547,188.4199981689453,188.1000061035156,188.1439971923828,692361,41.014556265429924,0.15506486709265044,-6029852.0,75.32077330564061,hold,0.0,0.0,-219.26646423339844,48.0
2024-09-27 15:45:00-04:00,188.1416015625,188.2400054931641,187.8101043701172,187.8699951171875,2475634,38.118379880191135,0.13109829461357314,-8505486.0,58.39588667744792,hold,0.0,0.0,-232.41856384277344,48.0
2024-09-30 09:30:00-04:00,187.0,188.42999267578125,186.5,187.65499877929688,4123319,35.971967908774275,0.10128368443789171,-12628805.0,50.657998881475564,hold,0.0,0.0,-242.73838806152344,48.0
2024-09-30 09:45:00-04:00,187.6699981689453,188.0500030517578,187.12570190429688,187.16009521484372,1753450,31.565723362361833,0.051272697371715026,-14382255.0,39.983726692150746,hold,0.0,0.0,-266.49375915527526,48.0
2024-09-30 10:00:00-04:00,187.16000366210935,187.22999572753903,186.05499267578125,186.07400512695312,1266206,24.47922089575325,-0.04662033253435993,-15648461.0,28.922504032489915,hold,0.0,0.0,-318.62608337402344,48.0
2024-09-30 10:15:00-04:00,186.0601043701172,186.18499755859372,185.57000732421875,185.8699951171875,1265106,23.41582268056188,-0.11299463782065688,-16913567.0,13.965430197077323,hold,0.0,0.0,-328.41856384277344,48.0
2024-09-30 10:30:00-04:00,185.8999938964844,186.25999450683597,185.25,185.25999450683597,1229419,20.542321766821555,-0.1817860003983196,-18142986.0,3.6365405807718116,buy,0.0,0.0,-357.6985931396466,48.0
2024-09-30 10:45:00-04:00,185.25999450683597,185.42999267578125,185.00999450683597,185.1100006103516,1036697,19.895788212452914,-0.2187152898754684,-19179683.0,4.3144798052884425,buy,0.0,0.0,-364.8983001708966,48.0
2024-09-30 11:00:00-04:00,184.92999267578125,185.2400054931641,184.6499938964844,185.0050048828125,1425513,19.43468124244521,-0.23036798042162965,-20605196.0,4.013435604845532,hold,0.0,0.0,-369.93809509277344,48.0
2024-09-30 11:15:00-04:00,185.02999877929688,185.53729248046875,184.9600067138672,185.5308074951172,1070725,28.38576627125708,-0.18478580353847474,-19534471.0,11.32852707980876,hold,0.0,0.0,-344.69956970214844,48.0
2024-09-30 11:30:00-04:00,185.58999633789065,185.6334991455078,184.67999267578125,185.139892578125,924727,26.066971477355406,-0.16380102048327683,-20459198.0,14.526265494772385,hold,0.0,0.0,-363.46348571777344,48.0
2024-09-30 11:45:00-04:00,185.1199951171875,185.9600067138672,185.09500122070312,185.7100067138672,719291,34.47394990937415,-0.0976294996865591,-19739907.0,20.460614280814468,hold,0.0,0.0,-336.09800720214844,48.0
2024-09-30 12:00:00-04:00,185.72000122070312,186.2100067138672,185.63999938964844,186.06239318847656,596417,39.084683670983864,-0.020276980853245696,-19143490.0,24.935233742930222,hold,0.0,0.0,-319.18345642089844,48.0
2024-09-30 12:15:00-04:00,186.07000732421875,186.33999633789065,185.94000244140625,186.1199951171875,647311,39.8299964555206,0.04126237837343261,-18496179.0,33.77449237170469,hold,0.0,0.0,-316.41856384277344,48.0
2024-09-30 12:30:00-04:00,186.1300048828125,186.1999969482422,185.82000732421875,185.88999938964844,450656,37.839223600212804,0.071216504762743,-18946835.0,35.786636926300986,hold,0.0,0.0,-327.45835876464844,48.0
2024-09-30 12:45:00-04:00,185.8800048828125,186.30990600585935,185.83999633789065,186.16000366210935,454963,41.533697662565636,0.11154988940387345,-18491872.0,37.21356121951869,hold,0.0,0.0,-314.49815368652526,48.0
2024-09-30 13:00:00-04:00,186.16000366210935,186.30999755859372,185.52999877929688,185.5717010498047,558209,36.45032015774661,0.10124506438046288,-19050081.0,33.28690361379551,hold,0.0,0.0,-342.73667907714844,48.0
2024-09-30 13:15:00-04:00,185.5850067138672,185.83999633789065,185.52999877929688,185.6199951171875,409253,37.130570819613204,0.10013674143033224,-18640828.0,34.88441399250675,hold,0.0,0.0,-340.41856384277344,48.0
2024-09-30 13:30:00-04:00,185.6199951171875,185.80999755859372,185.57000732421875,185.78399658203125,435106,39.49898101598149,0.11200665183739544,-18205722.0,43.935511489752805,hold,0.0,0.0,-332.54649353027344,48.0
2024-09-30 13:45:00-04:00,185.7700958251953,186.42999267578125,185.72000122070312,186.3699951171875,595056,47.158877895137536,0.158064408514069,-17610666.0,67.10897395812151,hold,0.0,0.0,-304.41856384277344,48.0
2024-09-30 14:00:00-04:00,186.3744964599609,186.49989318847656,185.88999938964844,185.94000244140625,471766,42.86982721506514,0.15793757489061933,-18082432.0,77.82132990941847,hold,0.0,0.0,-325.05821228027344,48.0
2024-09-30 14:15:00-04:00,185.94000244140625,185.94000244140625,184.94000244140625,185.3500061035156,860560,37.791045336122174,0.11829875204060314,-18942992.0,68.06796454460597,hold,0.0,0.0,-353.37803649902526,48.0
2024-09-30 14:30:00-04:00,185.3300018310547,186.2100067138672,185.17999267578125,186.1999969482422,632079,47.45000068229569,0.14759950354837326,-18310913.0,63.69860970839266,hold,0.0,0.0,-312.57847595214844,48.0
2024-09-30 14:45:00-04:00,186.2100067138672,186.3000030517578,185.7938995361328,185.7938995361328,477935,43.93976975086305,0.1380772236459471,-18788848.0,60.85628694734428,hold,0.0,0.0,-332.07115173339844,48.0
2024-09-30 15:00:00-04:00,185.7899932861328,185.83999633789065,185.4199981689453,185.5800018310547,717277,42.17020771462392,0.11667162379630724,-19506125.0,61.918926177719705,hold,0.0,0.0,-342.33824157714844,48.0
2024-09-30 15:15:00-04:00,185.6150054931641,185.63999938964844,185.3800048828125,185.5500030517578,752711,41.915253465987334,0.10040998772821008,-20258836.0,47.11361221365585,hold,0.0,0.0,-343.77818298339844,48.0
2024-09-30 15:30:00-04:00,185.5500030517578,186.22999572753903,185.50999450683597,186.22999572753903,867532,49.385228186214874,0.13330609165771867,-19391304.0,54.27716205773252,hold,0.0,0.0,-311.13853454590026,48.0
2024-09-30 15:45:00-04:00,186.22999572753903,186.69000244140625,185.8999938964844,186.30999755859372,4095936,50.19674061418584,0.15669500097740452,-15295368.0,66.69614871839177,hold,0.0,0.0,-307.29844665527526,48.0
2024-10-01 09:30:00-04:00,184.25,184.8773956298828,183.69000244140625,184.5,4360217,36.09605156120836,0.05192641435826084,-19655585.0,62.66100761551711,hold,0.0,0.0,-394.17832946777344,48.0
2024-10-01 09:45:00-04:00,184.5,184.64990234375,183.5,184.3000030517578,1951902,34.928503259997655,-0.025048538563966827,-21607487.0,43.45460008889238,hold,0.0,0.0,-403.77818298339844,48.0
2024-10-01 10:00:00-04:00,184.27999877929688,184.7350006103516,183.5200042724609,184.0,1988336,33.19405080489369,-0.08689289131746286,-23595823.0,22.5841113980893,hold,0.0,0.0,-418.17832946777344,48.0
2024-10-01 10:15:00-04:00,184.00999450683597,184.2700042724609,183.6300048828125,184.0299072265625,1418503,33.54831200734833,-0.11475954414165812,-22177320.0,19.121304888548742,hold,0.0,0.0,-416.74278259277344,48.0
2024-10-01 10:30:00-04:00,183.97999572753903,184.0749969482422,183.5500030517578,183.82000732421875,1280543,32.25550677188239,-0.13491118743811148,-23457863.0,14.10567939028668,hold,0.0,0.0,-426.81797790527344,48.0
