,Datetime,Open,High,Low,Close,Volume,rsi,macd,obv,so,action,change_pct,change_shares,profits,shares,curr_capital
33,2024-01-12 00:00:00-05:00,16.68000030517578,17.059999465942383,16.6200008392334,16.760000228881836,33861400,41.396495390497975,0.09045478517165195,-122522900.0,47.98176173814204,hold,0.0,0.0,0.0,0.0,10000.0
34,2024-01-16 00:00:00-05:00,16.59000015258789,16.739999771118164,16.290000915527344,16.530000686645508,32659300,39.117964227967704,0.08934442158776545,-155182200.0,44.197123238540556,hold,0.0,0.0,0.0,0.0,10000.0
35,2024-01-17 00:00:00-05:00,16.260000228881836,16.40999984741211,16.049999237060547,16.389999389648438,30832800,37.755692909550895,0.08088175845862033,-186015000.0,39.89316244759958,buy,-0.19995799255371094,122.0,0.0,122.0,8000.420074462891
36,2024-01-18 00:00:00-05:00,16.75,16.809999465942383,16.100000381469727,16.399999618530273,35239700,37.92199117159554,0.07764284425978496,-150775300.0,34.9017079494859,buy,-0.1988395544473001,97.0,1.2200279235839844,219.0,6409.620111465454
37,2024-01-19 00:00:00-05:00,16.56999969482422,16.780000686645508,16.149999618530273,16.780000686645508,40538700,44.040193545225186,0.10128348934684395,-110236600.0,40.87514594834245,hold,0.0,0.0,84.44026184082031,219.0,6409.620111465454
38,2024-01-22 00:00:00-05:00,17.459999084472656,18.350000381469727,17.43000030517578,17.600000381469727,85573900,54.46845681159188,0.1683812786507044,-24662700.0,54.12625494560944,buy,-0.19770282878373208,72.0,264.0201950073242,291.0,5142.420083999634
39,2024-01-23 00:00:00-05:00,17.639999389648438,17.729999542236328,17.200000762939453,17.329999923706055,37794300,51.092269960286146,0.1892547487625862,-62457000.0,63.52685097755914,hold,0.0,0.0,185.4500617980957,291.0,5142.420083999634
40,2024-01-24 00:00:00-05:00,17.510000228881836,17.649999618530273,16.735000610351562,16.75,42710700,44.6847643596774,0.15984669776788113,-105167700.0,58.17821040666894,hold,0.0,0.0,16.67008399963379,291.0,5142.420083999634
41,2024-01-25 00:00:00-05:00,16.920000076293945,17.0,16.309999465942383,16.459999084472656,44589000,41.858129385534234,0.1186075183396742,-149756700.0,44.03076752651185,hold,0.0,0.0,-67.72018241882324,291.0,5142.420083999634
42,2024-01-26 00:00:00-05:00,16.399999618530273,16.75,16.34000015258789,16.350000381469727,28612200,40.80378240674694,0.08333163290572687,-178368900.0,27.70350434826488,hold,0.0,0.0,-99.72980499267578,291.0,5142.420083999634
43,2024-01-29 00:00:00-05:00,16.450000762939453,17.110000610351562,16.43000030517578,17.09000015258789,35987800,49.93923250772179,0.10769763204360006,-142381100.0,29.298682878141744,hold,0.0,0.0,115.61012840270996,291.0,5142.420083999634
44,2024-01-30 00:00:00-05:00,17.040000915527344,17.239999771118164,16.65999984741211,16.739999771118164,36388200,46.2997762827779,0.09836197505058841,-178769300.0,29.42031281054868,hold,0.0,0.0,13.760017395019531,291.0,5142.420083999634
45,2024-01-31 00:00:00-05:00,16.40999984741211,16.760000228881836,16.06999969482422,16.09000015258789,43582500,40.409834813135355,0.04902272617632519,-222351800.0,25.652195426290824,buy,-0.19711925378617304,63.0,-175.38987159729004,354.0,4128.750074386597
46,2024-02-01 00:00:00-05:00,16.209999084472656,16.48699951171875,16.030000686645508,16.329999923706055,40454400,43.27901774549874,0.03388239500176271,-181897400.0,14.890060322058778,buy,-0.19775960798659123,50.0,-90.42995262145996,404.0,3312.250078201294
47,2024-02-02 00:00:00-05:00,16.34000015258789,17.020000457763672,16.145000457763672,17.020000457763672,56983900,50.637733452589735,0.06961173665166998,-124913500.0,19.114194071350326,buy,-0.19526303936152078,38.0,188.33026313781738,442.0,2665.4900608062744
48,2024-02-05 00:00:00-05:00,17.559999465942383,17.8700008392334,16.479999542236328,16.719999313354492,167698300,47.7378577960269,0.0720139590652426,-292611800.0,28.44824562268912,buy,-0.1944557912015641,31.0,55.72975730895996,473.0,2147.170082092285
49,2024-02-06 00:00:00-05:00,20.299999237060547,22.18000030517578,19.760000228881836,21.8700008392334,420501900,74.61404788277828,0.40104376416485166,127890100.0,55.79103051145664,buy,-0.193524499717566,19.0,2491.6804790496826,492.0,1731.6400661468506
50,2024-02-07 00:00:00-05:00,21.600000381469727,23.8700008392334,21.3799991607666,23.600000381469727,254911100,78.59602102388759,0.6983785274757692,382801200.0,73.7522662236213,buy,-0.19080177907627416,14.0,3342.840253829956,506.0,1401.2400608062744
51,2024-02-08 00:00:00-05:00,23.959999084472656,25.059999465942383,23.31999969482422,24.510000228881836,212671100,80.3426839593511,0.9063384622269222,595472300.0,95.14155795035477,buy,-0.19240814622625507,11.0,3803.3001766204834,517.0,1131.6300582885742
52,2024-02-09 00:00:00-05:00,25.040000915527344,25.110000610351562,23.56999969482422,24.3799991607666,149062000,79.3465156229238,0.9789422250118,446410300.0,94.14188409237546,buy,-0.1938972819251021,9.0,3736.089624404907,526.0,912.2100658416748
53,2024-02-12 00:00:00-05:00,23.90999984741211,25.524999618530273,23.81999969482422,25.049999237060547,108173000,80.67632312658439,1.0117243490130141,554583300.0,93.6222993516265,buy,-0.1922254546683088,7.0,4088.5096645355225,533.0,736.860071182251
54,2024-02-13 00:00:00-05:00,23.530000686645508,24.65999984741211,23.309999465942383,24.010000228881836,102293300,72.83680950501554,0.9063944770443576,452290000.0,90.33397909540076,buy,-0.19550523499279146,6.0,3534.1901931762695,539.0,592.80006980896
55,2024-02-14 00:00:00-05:00,24.149999618530273,25.5,23.7549991607666,25.190000534057617,97227900,75.7197166281053,0.8596295611108951,549517900.0,91.83781247275573,buy,-0.1699729930340631,4.0,4170.210357666016,543.0,492.0400676727295
56,2024-02-15 00:00:00-05:00,25.040000915527344,25.459999084472656,24.709999084472656,25.40999984741211,70544300,76.22632239575124,0.7887992289815218,620062200.0,93.10163782240957,buy,-0.15492640650748624,3.0,4289.669984817505,546.0,415.81006813049316
57,2024-02-16 00:00:00-05:00,24.959999084472656,25.4950008392334,24.389999389648438,24.440000534057617,65212100,69.35516390482078,0.6288574379536107,554850100.0,94.61120550205693,buy,-0.17633051054252713,3.0,3760.050359725952,549.0,342.4900665283203
58,2024-02-20 00:00:00-05:00,23.84000015258789,24.0,22.71500015258789,23.399999618530273,93374300,62.81709047258267,0.4155460918208558,461475800.0,88.32719245347401,buy,-0.13664629666913472,2.0,3189.0898571014404,551.0,295.69006729125977
59,2024-02-21 00:00:00-05:00,22.299999237060547,22.93000030517578,22.290000915527344,22.739999771118164,60411500,59.01495268214505,0.20326954254878848,401064300.0,78.95383673415273,buy,-0.1538096966153339,2.0,2825.429941177368,553.0,250.21006774902344
60,2024-02-22 00:00:00-05:00,23.770000457763672,23.950000762939453,23.049999237060547,23.59000015258789,64458200,62.18909958921007,0.09867086595157248,465522500.0,75.88652490103397,buy,-0.18856155841219113,2.0,3295.480152130127,555.0,203.03006744384766
61,2024-02-23 00:00:00-05:00,23.530000686645508,24.06999969482422,22.81999969482422,22.969999313354492,48840800,58.62273686084533,-0.02699110522870818,416681700.0,73.93070785153581,hold,0.0,0.0,2951.379686355591,555.0,203.03006744384766
62,2024-02-26 00:00:00-05:00,23.030000686645508,23.8799991607666,22.940000534057617,23.559999465942383,46499500,60.91949837886131,-0.08198677851034564,463181200.0,72.3461167632478,hold,0.0,0.0,3278.82977104187,555.0,203.03006744384766
63,2024-02-27 00:00:00-05:00,23.760000228881836,24.6200008392334,23.719999313354492,24.530000686645508,64967400,64.4165865979631,-0.06536957636556706,528148600.0,71.22084921299324,hold,0.0,0.0,3817.1804485321045,555.0,203.03006744384766
64,2024-02-28 00:00:00-05:00,24.520000457763672,24.84000015258789,24.2450008392334,24.420000076293945,47314000,63.72023064084025,-0.07351211575977867,480834600.0,69.25085039017245,hold,0.0,0.0,3756.1301097869873,555.0,203.03006744384766
65,2024-02-29 00:00:00-05:00,24.809999465942383,25.292999267578125,24.360000610351562,25.079999923706055,62753300,66.08892266675478,-0.047439556769975244,543587900.0,76.02725367549857,hold,0.0,0.0,4122.430025100708,555.0,203.03006744384766
66,2024-03-01 00:00:00-05:00,25.299999237060547,25.690000534057617,24.53499984741211,24.93000030517578,63090500,65.04943671687494,-0.05287255285886272,480497400.0,76.5778690936497,hold,0.0,0.0,4039.1802368164062,555.0,203.03006744384766
