Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-23 09:30:00-04:00,191.50999450683594,192.2899932861328,190.57000732421875,191.47999572753906,3090885,0.0,0.0
2024-09-23 09:45:00-04:00,191.47000122070312,192.39999389648438,191.30999755859375,191.83999633789062,1344366,0.0,0.0
2024-09-23 10:00:00-04:00,191.84500122070312,192.25999450683594,191.4600067138672,191.53500366210938,875457,0.0,0.0
2024-09-23 10:15:00-04:00,191.5800018310547,192.10000610351562,191.43499755859375,191.84500122070312,603997,0.0,0.0
2024-09-23 10:30:00-04:00,191.86000061035156,191.91000366210938,191.22019958496094,191.875,715904,0.0,0.0
2024-09-23 10:45:00-04:00,191.8699951171875,192.25,191.6999969482422,191.71090698242188,617353,0.0,0.0
2024-09-23 11:00:00-04:00,191.72999572753906,191.72999572753906,191.05059814453125,191.52330017089844,648732,0.0,0.0
2024-09-23 11:15:00-04:00,191.4600067138672,191.69000244140625,191.1999969482422,191.6199951171875,657578,0.0,0.0
2024-09-23 11:30:00-04:00,191.6300048828125,191.85000610351562,191.5,191.52000427246094,454323,0.0,0.0
2024-09-23 11:45:00-04:00,191.52999877929688,191.89999389648438,191.44000244140625,191.72999572753906,505449,0.0,0.0
2024-09-23 12:00:00-04:00,191.72999572753906,192.25999450683594,191.6300048828125,192.0500030517578,857892,0.0,0.0
2024-09-23 12:15:00-04:00,192.05499267578125,192.8699951171875,191.83999633789062,192.80999755859375,1323564,0.0,0.0
2024-09-23 12:30:00-04:00,192.80999755859375,193.24989318847656,192.72900390625,192.9199981689453,1405822,0.0,0.0
2024-09-23 12:45:00-04:00,192.91000366210938,193.3199005126953,192.6999969482422,193.25100708007812,782058,0.0,0.0
2024-09-23 13:00:00-04:00,193.25010681152344,193.25010681152344,192.85000610351562,192.9499969482422,509609,0.0,0.0
2024-09-23 13:15:00-04:00,192.94000244140625,193.31619262695312,192.77000427246094,192.83999633789062,530610,0.0,0.0
2024-09-23 13:30:00-04:00,192.8300018310547,193.0198974609375,192.6020050048828,192.7100067138672,497746,0.0,0.0
2024-09-23 13:45:00-04:00,192.7050018310547,193.19000244140625,192.69500732421875,192.94000244140625,400479,0.0,0.0
2024-09-23 14:00:00-04:00,192.92999267578125,193.49000549316406,192.92999267578125,193.46800231933594,719347,0.0,0.0
2024-09-23 14:15:00-04:00,193.46499633789062,193.60000610351562,193.25999450683594,193.27999877929688,707751,0.0,0.0
2024-09-23 14:30:00-04:00,193.2899932861328,193.6300048828125,193.10000610351562,193.5,831150,0.0,0.0
2024-09-23 14:45:00-04:00,193.50999450683594,194.2895050048828,193.47000122070312,194.03309631347656,1709930,0.0,0.0
2024-09-23 15:00:00-04:00,194.00999450683594,194.19000244140625,193.80039978027344,193.9149932861328,991351,0.0,0.0
2024-09-23 15:15:00-04:00,193.9149932861328,194.27999877929688,193.8000030517578,193.875,963388,0.0,0.0
2024-09-23 15:30:00-04:00,193.875,194.02000427246094,193.52000427246094,193.5500030517578,925855,0.0,0.0
2024-09-23 15:45:00-04:00,193.5500030517578,194.4499969482422,193.4600067138672,193.92999267578125,2934807,0.0,0.0
2024-09-24 09:30:00-04:00,194.2550048828125,195.3699951171875,192.44000244140625,193.07000732421875,3910587,0.0,0.0
2024-09-24 09:45:00-04:00,193.0749969482422,193.30999755859375,191.96099853515625,192.00999450683594,1682803,0.0,0.0
2024-09-24 10:00:00-04:00,192.0399932861328,192.05999755859375,190.57000732421875,190.86000061035156,2725645,0.0,0.0
2024-09-24 10:15:00-04:00,190.88999938964844,191.08999633789062,190.32000732421875,190.481201171875,1549468,0.0,0.0
2024-09-24 10:30:00-04:00,190.46780395507812,190.86000061035156,190.1300048828125,190.6199951171875,1612577,0.0,0.0
2024-09-24 10:45:00-04:00,190.6195068359375,191.7100067138672,190.5800018310547,191.47999572753906,1394330,0.0,0.0
2024-09-24 11:00:00-04:00,191.49000549316406,192.14999389648438,191.47999572753906,191.90499877929688,1044921,0.0,0.0
2024-09-24 11:15:00-04:00,191.90020751953125,192.55999755859375,191.83999633789062,192.52000427246094,744132,0.0,0.0
2024-09-24 11:30:00-04:00,192.5063018798828,192.57000732421875,192.1300048828125,192.5399932861328,662135,0.0,0.0
2024-09-24 11:45:00-04:00,192.50999450683594,192.889892578125,192.34280395507812,192.86700439453125,735770,0.0,0.0
2024-09-24 12:00:00-04:00,192.8699951171875,192.88999938964844,192.57000732421875,192.87989807128906,523159,0.0,0.0
2024-09-24 12:15:00-04:00,192.889892578125,192.92999267578125,192.52999877929688,192.63099670410156,526736,0.0,0.0
2024-09-24 12:30:00-04:00,192.61019897460938,192.8300018310547,192.50999450683594,192.67999267578125,423833,0.0,0.0
2024-09-24 12:45:00-04:00,192.69000244140625,192.82460021972656,192.33009338378906,192.35499572753906,388588,0.0,0.0
2024-09-24 13:00:00-04:00,192.35000610351562,192.83639526367188,192.27999877929688,192.75,533462,0.0,0.0
2024-09-24 13:15:00-04:00,192.72999572753906,192.9199981689453,192.6999969482422,192.77999877929688,390519,0.0,0.0
2024-09-24 13:30:00-04:00,192.7949981689453,193.36000061035156,192.79010009765625,193.2949981689453,664641,0.0,0.0
2024-09-24 13:45:00-04:00,193.27000427246094,193.3699951171875,193.17999267578125,193.3341064453125,540399,0.0,0.0
2024-09-24 14:00:00-04:00,193.33999633789062,193.44000244140625,192.94000244140625,193.01100158691406,523872,0.0,0.0
2024-09-24 14:15:00-04:00,193.01499938964844,193.1479949951172,192.83999633789062,192.89999389648438,403522,0.0,0.0
2024-09-24 14:30:00-04:00,192.88999938964844,192.94000244140625,192.5399932861328,192.69009399414062,612622,0.0,0.0
2024-09-24 14:45:00-04:00,192.702392578125,192.77999877929688,192.47999572753906,192.64010620117188,396082,0.0,0.0
2024-09-24 15:00:00-04:00,192.6300048828125,192.9600067138672,192.56500244140625,192.81500244140625,503815,0.0,0.0
2024-09-24 15:15:00-04:00,192.80999755859375,193.08990478515625,192.75,192.97999572753906,547720,0.0,0.0
2024-09-24 15:30:00-04:00,192.9604949951172,193.2899932861328,192.91000366210938,193.10499572753906,682428,0.0,0.0
2024-09-24 15:45:00-04:00,193.11000061035156,194.13499450683594,193.07000732421875,194.02999877929688,3932868,0.0,0.0
2024-09-25 09:30:00-04:00,193.125,193.94979858398438,192.74000549316406,193.1199951171875,2394578,0.0,0.0
2024-09-25 09:45:00-04:00,193.1199951171875,193.22000122070312,192.4600067138672,192.9199981689453,1183308,0.0,0.0
2024-09-25 10:00:00-04:00,192.97000122070312,193.49000549316406,192.68499755859375,193.47000122070312,946676,0.0,0.0
2024-09-25 10:15:00-04:00,193.47500610351562,193.50799560546875,192.9499969482422,193.02000427246094,921653,0.0,0.0
2024-09-25 10:30:00-04:00,193.02000427246094,193.32090759277344,192.8800048828125,193.11500549316406,673432,0.0,0.0
2024-09-25 10:45:00-04:00,193.10020446777344,193.3800048828125,192.97999572753906,193.27999877929688,733375,0.0,0.0
2024-09-25 11:00:00-04:00,193.25,193.28759765625,192.86000061035156,192.8699951171875,651636,0.0,0.0
2024-09-25 11:15:00-04:00,192.86500549316406,193.0424041748047,192.74000549316406,192.77000427246094,597785,0.0,0.0
2024-09-25 11:30:00-04:00,192.77000427246094,193.0500030517578,192.6699981689453,192.74000549316406,583892,0.0,0.0
2024-09-25 11:45:00-04:00,192.7550048828125,192.75999450683594,192.41000366210938,192.64370727539062,897613,0.0,0.0
2024-09-25 12:00:00-04:00,192.63999938964844,192.75999450683594,192.41000366210938,192.6649932861328,561346,0.0,0.0
2024-09-25 12:15:00-04:00,192.66000366210938,192.69000244140625,192.44000244140625,192.5299072265625,555034,0.0,0.0
2024-09-25 12:30:00-04:00,192.53500366210938,192.74879455566406,192.4949951171875,192.52999877929688,409573,0.0,0.0
2024-09-25 12:45:00-04:00,192.52000427246094,192.6300048828125,192.36000061035156,192.52999877929688,489365,0.0,0.0
2024-09-25 13:00:00-04:00,192.52999877929688,192.7899932861328,192.16000366210938,192.63499450683594,602963,0.0,0.0
2024-09-25 13:15:00-04:00,192.63499450683594,192.89999389648438,192.58999633789062,192.85009765625,517592,0.0,0.0
2024-09-25 13:30:00-04:00,192.85000610351562,192.9499969482422,192.4600067138672,192.49000549316406,407392,0.0,0.0
2024-09-25 13:45:00-04:00,192.49000549316406,192.97999572753906,192.2100067138672,192.94000244140625,562636,0.0,0.0
2024-09-25 14:00:00-04:00,192.9329071044922,193.02000427246094,192.47999572753906,192.50030517578125,485240,0.0,0.0
2024-09-25 14:15:00-04:00,192.5,192.6699981689453,192.3699951171875,192.64999389648438,447417,0.0,0.0
2024-09-25 14:30:00-04:00,192.65170288085938,192.9398956298828,192.58999633789062,192.92999267578125,456218,0.0,0.0
2024-09-25 14:45:00-04:00,192.92999267578125,193.06500244140625,192.88499450683594,193.06500244140625,479793,0.0,0.0
2024-09-25 15:00:00-04:00,193.07000732421875,193.27999877929688,192.93499755859375,193.01820373535156,691710,0.0,0.0
2024-09-25 15:15:00-04:00,193.0146942138672,193.0500030517578,192.83999633789062,192.9199981689453,491301,0.0,0.0
2024-09-25 15:30:00-04:00,192.91160583496094,192.9698944091797,192.67999267578125,192.72999572753906,570383,0.0,0.0
2024-09-25 15:45:00-04:00,192.7949981689453,192.98500061035156,192.33999633789062,192.52999877929688,1868777,0.0,0.0
2024-09-26 09:30:00-04:00,194.0,194.02000427246094,192.39999389648438,192.6699981689453,3251303,0.0,0.0
2024-09-26 09:45:00-04:00,192.69000244140625,192.92999267578125,191.74000549316406,192.17999267578125,1604515,0.0,0.0
2024-09-26 10:00:00-04:00,191.92999267578125,192.2899932861328,191.67999267578125,191.7899932861328,1476450,0.0,0.0
2024-09-26 10:15:00-04:00,191.79100036621094,191.91799926757812,190.6999969482422,190.77999877929688,1413918,0.0,0.0
2024-09-26 10:30:00-04:00,190.64999389648438,190.64999389648438,190.11000061035156,190.32000732421875,2498588,0.0,0.0
2024-09-26 10:45:00-04:00,190.3300018310547,190.66000366210938,189.8699951171875,189.88999938964844,1551392,0.0,0.0
2024-09-26 11:00:00-04:00,189.88999938964844,190.4499969482422,189.5399932861328,190.35000610351562,1365205,0.0,0.0
2024-09-26 11:15:00-04:00,190.36000061035156,190.79859924316406,190.0500030517578,190.77999877929688,972286,0.0,0.0
2024-09-26 11:30:00-04:00,190.75,191.0800018310547,190.3000030517578,191.0800018310547,954790,0.0,0.0
